BUILDER,House ID,DATE_BUILT,DATE_PRICED,LOCATION,DST_DOCK,DST_CAPITAL,DST_MARKET,DST_TOWER,DST_RIVER,DST_KNIGHT_HS,FRNT_FARM_SZ,GARDEN,RENOVATION,TREE,KING_VISIT,CURSE,N_BED,N_BATH,N_DINING,N_BLESS,DAY_BUILT,MONTH_BUILT,YEAR_BUILT,TIME_BUILT,DAY_PRICED,MONTH_PRICED,YEAR_PRICED,TIME_PRICED,Golden Grains
Wood_Priests,6e33b650,-11583196048.0,-11366244328.0,,40.43653,91.534635,12.960104,195.127348,22.416694,101.908692,-1,,,1.0,0,0.0,4.0,4.0,2.0,68,11,12,1602,1126,26,10,1609,1148,1166444.0
Wood_Priests,6e33b68c,-11517881848.0,-11387599348.0,The Mountains,,13.24957,125.84105500000001,141.580034,21.963704999999997,23.525389999999998,-1,0.0,0.0,,0,0.0,4.0,2.0,3.0,147,5,1,1605,1016,21,2,1609,0751,1393267.0
Wood_Priests,6e33b70b,-11544216088.0,-11361693928.0,Cursed Land,52.29653,,23.4085,227.80858999999998,7.274189,,-1,0.0,0.0,0.0,0,1.0,3.0,4.0,4.0,74,6,3,1604,1512,18,12,1609,0348,1295549.0
Wood_Priests,6e33b76d,-11474964868.0,-11307876988.0,The Mountains,136.04830900000002,50.657703999999995,,164.013124,14.796707000000001,61.370052,0,,0.0,,1,0.0,4.0,3.0,2.0,109,17,5,1606,0339,2,9,1611,0057,1194737.0
Wood_Priests,6e33b784,-11622414748.0,-11270921188.0,The Mountains,80.228944,11.108362,46.939125,51.585772999999996,52.937132999999996,21.405204,1,,0.0,1.0,0,0.0,3.0,2.0,2.0,149,13,9,1601,1321,2,11,1612,1827,1403776.0
Wood_Priests,6e33b82d,-11504624128.0,-11411301868.0,Servant's Premises,18.479961,13.691899,31.067638,115.67289199999999,3.7930949999999997,24.477120000000003,-1,,0.0,1.0,0,0.0,2.0,3.0,3.0,146,7,6,1605,2058,22,5,1608,2349,1519682.0
Wood_Priests,6e33b833,-11539008208.0,-11377742668.0,The Mountains,8.872133,39.236346999999995,,98.146402,0.879724,50.210201,-1,0.0,1.0,1.0,0,0.0,4.0,4.0,3.0,121,5,5,1604,2150,15,6,1609,0949,1474973.0
Wood_Priests,6e33b849,-11487446368.0,-11385775888.0,Servant's Premises,14.843285999999999,3.102394,6.708852,90.968879,8.681287,13.872985,-1,0.0,0.0,1.0,0,0.0,,2.0,3.0,157,23,12,1605,1634,14,3,1609,1022,1588120.0
Wood_Priests,6e33b8bb,-11521684468.0,-11365651648.0,The Mountains,35.592766999999995,46.137313,121.79501200000001,100.98926800000001,34.95582,56.698938,0,,,0.0,1,1.0,3.0,2.0,4.0,114,22,11,1604,0959,2,11,1609,0826,1269054.0
Wood_Priests,6e33b8cd,-11615928988.0,-11358850888.0,,,79.288269,2.4092290000000003,163.175907,15.241029000000001,89.992864,-1,,0.0,1.0,0,0.0,,3.0,4.0,81,27,11,1601,1457,20,1,1610,0132,1213877.0
Wood_Priests,6e33b8d8,-11631981868.0,-11349925648.0,Cursed Land,81.500633,73.989712,14.388932,100.048331,34.55174,84.433403,-1,0.0,1.0,,0,0.0,4.0,,4.0,86,25,5,1601,1949,3,5,1610,0846,1133364.0
Wood_Priests,6e33b8fc,-11498238028.0,-11389309048.0,Servant's Premises,92.646474,24.170793,4.910423000000001,170.261775,12.352903999999999,34.42224,-1,0.0,0.0,1.0,0,0.0,2.0,2.0,3.0,136,20,8,1605,1853,1,2,1609,1256,1416601.0
Wood_Priests,6e33b927,-11506116988.0,-11287932868.0,King's Landing,59.107789000000004,7.804241,24.879924,43.122254,17.10079,18.493252,-1,0.0,1.0,1.0,0,,3.0,4.0,3.0,152,21,5,1605,1417,19,4,1612,2059,1589439.0
Wood_Priests,6e33b952,-11488954348.0,-11317100968.0,Servant's Premises,118.13713100000001,46.981221999999995,26.039193,253.16664900000004,77.24960899999999,57.125713,-1,0.0,0.0,,0,0.0,3.0,4.0,4.0,113,6,12,1605,0541,18,5,1611,0644,1167940.0
Wood_Priests,6e33b9d3,-11571613948.0,-11339432788.0,The Mountains,40.675202,49.064995,144.655407,57.704639,19.052679,60.052613,1,,0.0,1.0,0,0.0,4.0,2.0,3.0,111,24,4,1603,1241,1,9,1610,1927,1304991.0
Wood_Priests,6e33b9df,-11664590968.0,-11407347568.0,The Mountains,55.480272,70.429214,94.952864,43.809521000000004,72.703336,80.603771,-1,0.0,0.0,1.0,0,0.0,4.0,3.0,4.0,90,13,5,1600,0944,7,7,1608,1814,1195901.0
Wood_Priests,6e33ba0c,-11574097228.0,-11434124128.0,The Mountains,48.012552,88.09461800000001,18.595778,150.53720900000002,6.197838,98.928671,1,0.0,0.0,1.0,0,0.0,4.0,4.0,4.0,72,26,3,1603,1853,1,9,1607,2018,1312521.0
Wood_Priests,6e33ba43,-11592598588.0,-11344701268.0,The Mountains,47.871029,38.628377,99.06087600000001,106.781843,72.240175,48.842917,0,,0.0,1.0,1,0.0,3.0,4.0,2.0,121,24,8,1602,1537,2,7,1610,1959,1217187.0
Wood_Priests,6e33ba62,-11554893148.0,-11270478088.0,Cursed Land,2.525122,65.69610899999999,22.414467000000002,231.768698,63.193753,76.291101,-1,0.0,0.0,1.0,0,0.0,2.0,3.0,2.0,94,4,11,1603,0121,7,11,1612,2132,1092054.0
Wood_Priests,6e33ba80,-11521503088.0,-11400716308.0,King's Landing,47.811912,3.8115010000000002,24.020037,79.112783,15.324857999999999,14.685614000000001,-1,0.0,0.0,1.0,0,0.0,2.0,4.0,3.0,156,24,11,1604,1222,22,9,1608,1215,1612925.0
Wood_Priests,6e33baa8,-11557483348.0,-11341646308.0,The Mountains,32.844814,33.146975,45.780762,144.95978200000002,46.743553999999996,43.462315999999994,1,0.0,0.0,,0,0.0,2.0,4.0,,127,5,10,1603,0151,7,8,1610,0435,1290971.0
Wood_Priests,6e33bbc9,-11640089608.0,-11345131348.0,The Mountains,119.527424,61.999226,54.530151000000004,166.262311,25.206796,72.489489,-1,0.0,0.0,1.0,0,0.0,4.0,,3.0,98,20,2,1601,2340,27,6,1610,2031,1190829.0
Wood_Priests,6e33bbeb,-11536059748.0,-11335544548.0,The Mountains,13.681469,21.050275,3.607564,78.44316500000001,20.47938,31.448417,1,0.0,,1.0,0,0.0,2.0,4.0,3.0,139,9,6,1604,0051,16,10,1610,1931,1535507.0
Wood_Priests,6e33bbee,-11606488588.0,-11453423008.0,The Mountains,16.074494,22.300632999999998,77.461086,82.068864,18.444971,32.412683,-1,0.0,0.0,1.0,0,0.0,2.0,2.0,4.0,138,16,3,1602,2117,21,1,1607,1130,1462238.0
Wood_Priests,6e33bc71,-11602798468.0,-11385459088.0,Cursed Land,27.95376,22.905103,17.322899,81.877697,42.192248,33.76388,1,0.0,0.0,1.0,0,0.0,4.0,3.0,4.0,137,28,4,1602,1419,18,3,1609,0222,1499087.0
Wood_Priests,6e33bd80,-11657158168.0,-11374760488.0,The Mountains,97.466537,69.85212,79.596199,189.787256,37.545433,79.963557,1,0.0,0.0,1.0,0,1.0,2.0,,,90,7,8,1600,1024,19,7,1609,2212,1057191.0
Wood_Priests,6e33bda2,-11459579248.0,-11399551288.0,King's Landing,42.204584000000004,59.102532999999994,40.750069,174.83702,36.122503,69.874738,-1,0.0,0.0,,0,,4.0,2.0,4.0,101,11,11,1606,0526,5,10,1608,2352,1355663.0
Wood_Priests,6e33be03,-11621488528.0,-11274811588.0,Servant's Premises,7.611752,100.509264,19.473487,85.167519,95.04128299999999,110.91180200000001,-1,0.0,,1.0,0,0.0,4.0,3.0,2.0,59,24,9,1601,0638,18,9,1612,1747,1024307.0
Wood_Priests,6e33befc,-11646821848.0,-11396152468.0,The Mountains,59.108858999999995,46.727486,81.190977,107.1229,21.073556,57.079948,-1,0.0,1.0,1.0,0,,3.0,3.0,4.0,113,5,12,1600,0136,14,11,1608,0759,1309276.0
Wood_Priests,6e33bf7e,-11575744288.0,-11455025248.0,The Mountains,0.19760899999999998,38.982034000000006,73.046456,23.84887,74.744394,49.038794,-1,0.0,0.0,0.0,0,1.0,3.0,4.0,4.0,121,7,3,1603,1722,2,1,1607,2226,1399980.0
Wood_Priests,6e33c030,-11602380688.0,-11429656648.0,The Mountains,34.788740999999995,18.336318,,114.602607,35.570836,28.630113,1,0.0,0.0,1.0,0,0.0,4.0,4.0,,142,3,5,1602,1022,23,10,1607,1316,1507461.0
Wood_Priests,6e33c067,-11553281908.0,-11367198268.0,Cursed Land,34.736827000000005,47.4749,1.087725,111.469598,17.756613,57.834479,1,0.0,,1.0,0,0.0,3.0,,4.0,113,22,11,1603,1655,15,10,1609,1049,1401318.0
Wood_Priests,6e33c0c3,-11671789168.0,-11285490748.0,The Mountains,21.614496,92.27315,,81.954824,36.690625,103.027273,-1,0.0,,0.0,0,1.0,4.0,2.0,3.0,68,20,2,1600,0214,18,5,1612,0321,1094415.0
Wood_Priests,6e33c0ef,-11599739968.0,-11454542848.0,The Mountains,115.390922,2.9397159999999998,75.558128,204.46846200000002,3.306863,13.093283999999999,1,,0.0,1.0,0,0.0,2.0,4.0,,157,2,6,1602,2354,8,1,1607,1226,1444640.0
Wood_Priests,6e33c157,-11574551608.0,-11442052708.0,The Mountains,2.084924,65.915615,33.102736,66.865763,25.285660999999998,76.584643,-1,0.0,0.0,1.0,0,0.0,4.0,3.0,4.0,94,21,3,1603,1240,2,6,1607,0155,1400193.0
Wood_Priests,6e33c172,-11582835988.0,-11442782068.0,,,43.607733,7.788760000000001,76.101987,11.843803999999999,53.760838,1,0.0,0.0,1.0,0,0.0,2.0,3.0,2.0,116,15,12,1602,1527,24,5,1607,1519,1417764.0
Wood_Priests,6e33c179,-11648632288.0,-11382218428.0,The Mountains,42.819023,28.437137,,40.929443,21.29162,38.516108,-1,0.0,0.0,1.0,0,0.0,4.0,,3.0,132,14,11,1600,0242,24,4,1609,1433,1448371.0
Wood_Priests,6e33c1be,-11666498248.0,-11338697368.0,,86.27758,14.913401,42.489994,137.22198999999998,12.180916999999999,25.244871,-1,0.0,0.0,0.0,0,1.0,2.0,3.0,2.0,145,21,4,1600,0756,10,9,1610,0744,1333274.0
Wood_Priests,6e33c1c3,-11559720928.0,-11365209688.0,King's Landing,,20.175486,2.522027,145.777221,21.694369000000002,31.122923999999998,1,0.0,0.0,1.0,0,0.0,4.0,4.0,,140,9,9,1603,0418,7,11,1609,1112,1573866.0
Wood_Priests,6e33c219,-11481683188.0,-11418240568.0,The Mountains,55.832913,92.402457,8.587702,206.16374299999998,26.346731,102.717839,-1,0.0,0.0,,0,0.0,2.0,2.0,2.0,68,28,2,1606,0927,3,3,1608,1624,1084663.0
Wood_Priests,6e33c23e,-11628466348.0,-11292525568.0,King's Landing,51.509395,53.555976,6.3823360000000005,35.391218,54.856314000000005,63.91255,-1,0.0,0.0,1.0,0,0.0,4.0,4.0,4.0,106,5,7,1601,1221,26,2,1612,1714,1392263.0
Wood_Priests,6e33c268,-11615304088.0,-11429578888.0,The Mountains,71.376501,,40.248622,31.0565,8.270583,,-1,0.0,1.0,1.0,0,0.0,2.0,3.0,4.0,74,4,12,1601,2032,24,10,1607,1052,1371257.0
Wood_Priests,6e33c29d,-11612419108.0,-11285054368.0,King's Landing,23.268898,56.202362,8.269371000000001,96.856601,86.97118499999999,66.83414300000001,-1,0.0,,1.0,0,0.0,3.0,3.0,4.0,104,7,1,1602,0555,23,5,1612,0434,1315587.0
Wood_Priests,6e33c29f,-11623004788.0,-11366236528.0,The Mountains,9.035385,19.745353,38.844152,100.254228,13.340032999999998,30.155646,-1,0.0,1.0,1.0,0,0.0,3.0,4.0,3.0,140,6,9,1601,1727,26,10,1609,1358,1485848.0
Wood_Priests,6e33c323,-11584645768.0,-11270798008.0,Cursed Land,15.442694,0.761602,53.420666000000004,215.88355299999998,0.7645,10.92262,-1,0.0,0.0,,0,1.0,3.0,4.0,4.0,159,24,11,1602,1644,4,11,1612,0440,1389054.0
Wood_Priests,6e33c335,-11586397288.0,-11317915648.0,King's Landing,20.822178,14.799192000000001,8.987031,210.181953,11.512315,25.48009,-1,0.0,0.0,,0,1.0,3.0,2.0,2.0,145,4,11,1602,1012,8,5,1611,2026,1418999.0
Wood_Priests,6e33c3f3,-11614994008.0,-11418276448.0,The Mountains,47.698189,64.66424599999999,18.936412,,0.182872,75.342943,0,,0.0,1.0,1,0.0,4.0,2.0,4.0,95,8,12,1601,1040,3,3,1608,0626,1352933.0
Wood_Priests,6e33c425,-11509767748.0,-11412588208.0,The Mountains,17.631656,4.703404,36.049923,158.67033700000002,43.086087,15.427631,-1,0.0,0.0,1.0,0,0.0,2.0,3.0,3.0,155,9,4,1605,0811,8,5,1608,0230,1526280.0
Wood_Priests,6e33c46c,-11457823048.0,-11336443528.0,The Mountains,36.528926,20.44505,17.977064000000002,161.439469,7.966892999999999,30.692472,-1,0.0,0.0,,0,0.0,,,3.0,140,1,12,1606,1316,6,10,1610,0948,1428492.0
Wood_Priests,6e33c47a,-11509330708.0,-11396409268.0,King's Landing,128.446534,23.08626,20.384273,102.890571,55.733216000000006,33.592016,-1,0.0,0.0,1.0,0,0.0,2.0,2.0,4.0,137,14,4,1605,0935,11,11,1608,0839,1453909.0
Wood_Priests,6e33c495,-11675446888.0,-11371374748.0,The Mountains,14.193332,76.544002,,117.676461,23.352795999999998,87.47599100000001,-1,,0.0,1.0,0,0.0,3.0,4.0,4.0,83,8,1,1600,1812,28,8,1609,0241,1221500.0
Wood_Priests,6e33c4a2,-11489926588.0,-11414626288.0,The Mountains,34.235777,0.659203,,56.164138,36.427116999999996,10.946810000000001,-1,0.0,0.0,1.0,0,0.0,4.0,2.0,,159,24,11,1605,2337,14,4,1608,1222,1600647.0
Wood_Priests,6e33c503,-11533182868.0,-11303769928.0,The Mountains,17.630788,90.655513,20.545295,119.75572700000001,14.605177,100.786509,1,0.0,0.0,1.0,0,0.0,2.0,2.0,2.0,69,12,7,1604,0759,19,10,1611,1348,1168271.0
Wood_Priests,6e33c50f,-11624630728.0,-11452483168.0,,35.999534000000004,77.253468,44.526149,,16.927279000000002,87.52969300000001,-1,0.0,0.0,1.0,0,0.0,,2.0,3.0,83,18,8,1601,2148,1,2,1607,0834,1211431.0
Wood_Priests,6e33c52b,-11661426088.0,-11290395508.0,The Mountains,,28.438223999999998,,86.97247,62.133024,38.744654,-1,,0.0,,0,0.0,4.0,3.0,4.0,132,19,6,1600,0052,22,3,1612,0855,1318008.0
Wood_Priests,6e33c553,-11587030768.0,-11349368608.0,The Mountains,63.053782999999996,,119.13861899999999,80.502434,19.356642,,1,0.0,0.0,0.0,0,1.0,,3.0,,74,28,10,1602,0214,9,5,1610,1930,1209746.0
Wood_Priests,6e33c590,-11666235568.0,-11407671808.0,,45.104446,64.108162,18.00468,46.688997,15.689182,74.23875799999999,-1,0.0,1.0,1.0,0,0.0,4.0,3.0,2.0,96,24,4,1600,0854,4,7,1608,0010,1311489.0
Wood_Priests,6e33c5e4,-11619933508.0,-11409597388.0,King's Landing,47.44543,94.94229,15.494368,141.49496299999998,34.359082,105.45451299999999,-1,0.0,1.0,,0,0.0,4.0,3.0,3.0,65,12,10,1601,0635,11,6,1608,1717,1157866.0
Wood_Priests,6e33c68b,-11631242608.0,-11286493948.0,The Mountains,43.947876,9.885172,17.915751,104.855962,45.441127,20.428162,1,0.0,0.0,,0,0.0,4.0,2.0,3.0,150,3,6,1601,0910,6,5,1612,1241,1449748.0
Wood_Priests,6e33c6e4,-11644299748.0,-11414686828.0,King's Landing,76.19730899999999,51.722506,85.094258,218.03394900000004,20.163235999999998,62.477605000000004,-1,0.0,0.0,,0,1.0,,,4.0,108,3,1,1601,0611,13,4,1608,1933,1173502.0
Wood_Priests,6e33c70c,-11466131068.0,-11368322008.0,The Mountains,64.026258,112.56217,71.45052700000001,220.406378,24.92558,122.832175,1,0.0,1.0,1.0,0,0.0,3.0,3.0,4.0,47,27,8,1606,0929,2,10,1609,1040,1085640.0
Wood_Priests,6e33c712,-11575655848.0,-11388373228.0,The Mountains,57.41354200000001,10.415217,,160.45410900000002,0.463338,20.902972000000002,-1,,0.0,1.0,0,0.0,2.0,4.0,2.0,150,8,3,1603,1756,12,2,1609,0853,1449997.0
Wood_Priests,6e33c738,-11544408868.0,-11325729388.0,The Mountains,8.768360000000001,65.99519699999999,59.945586999999996,84.506701,14.771607999999999,76.469171,-1,,0.0,1.0,0,0.0,3.0,2.0,2.0,94,4,3,1604,0939,7,2,1611,0957,1255398.0
Wood_Priests,6e33c764,-11633684608.0,-11375670748.0,The Mountains,39.687324,,79.987095,28.700066999999997,30.555096000000002,,-1,0.0,0.0,1.0,0,0.0,2.0,2.0,2.0,74,6,5,1601,0250,9,7,1609,0921,1248505.0
Wood_Priests,6e33c7c8,-11538637228.0,-11270431948.0,,64.845044,3.332492,111.650995,7.9610270000000005,64.132847,13.63502,1,0.0,0.0,1.0,0,0.0,3.0,4.0,4.0,157,10,5,1604,0453,8,11,1612,1021,1477081.0
Wood_Priests,6e33c7e1,-11514047188.0,-11373541828.0,Servant's Premises,71.983161,50.511875,60.304066000000006,157.84057099999998,44.504503,61.333271999999994,-1,,1.0,1.0,0,0.0,3.0,3.0,4.0,109,18,2,1605,1927,3,8,1609,0043,1279886.0
Wood_Priests,6e33c7ff,-11508967828.0,-11383016728.0,King's Landing,,117.40728100000001,36.749682,47.364033,62.066398,128.40107,-1,,1.0,1.0,0,,2.0,2.0,4.0,43,18,4,1605,1423,15,4,1609,0848,1099735.0
Wood_Priests,6e33c805,-11470692928.0,-11377988608.0,King's Landing,,49.945426,83.260334,137.467143,61.456027,60.074188,0,,0.0,,1,0.0,3.0,2.0,3.0,110,5,7,1606,1418,12,6,1609,1330,1248778.0
Wood_Priests,6e33c837,-11479230928.0,-11297045968.0,Servant's Premises,114.56756899999999,5.241784,69.515254,145.625842,41.752846000000005,15.400565,-1,0.0,0.0,,0,0.0,2.0,4.0,2.0,155,28,3,1606,1838,5,1,1612,0934,1291473.0
Wood_Priests,6e33c849,-11628230428.0,-11332156648.0,The Mountains,13.899573,48.01595,,5.820435,12.74958,58.21540400000001,0,,0.0,1.0,1,1.0,3.0,4.0,3.0,112,8,7,1601,0553,25,11,1610,0036,1330330.0
Wood_Priests,6e33c86d,-11654183188.0,-11445071188.0,The Mountains,100.675051,65.562001,,7.565498,11.131302999999999,75.643878,-1,0.0,0.0,1.0,0,0.0,2.0,4.0,4.0,94,10,9,1600,2047,28,4,1607,0327,1267884.0
Wood_Priests,6e33c8ba,-11489804908.0,-11403711028.0,The Mountains,30.900178000000004,37.498868,31.113815000000002,71.289283,41.463609000000005,48.212361,-1,0.0,0.0,1.0,0,0.0,3.0,4.0,4.0,123,26,11,1605,0925,18,8,1608,2023,1479086.0
Wood_Priests,6e33c8e0,-11550935788.0,-11452793848.0,The Mountains,8.823651,93.589186,89.04755,137.240418,78.362873,104.188586,-1,0.0,,1.0,0,0.0,4.0,2.0,4.0,66,19,12,1603,2037,28,1,1607,1816,1155068.0
Wood_Priests,6e33c945,-11491167508.0,-11361339088.0,,6.589701,19.917827,17.756324,168.61848899999998,13.855452,30.802576000000002,-1,0.0,0.0,1.0,0,0.0,3.0,,3.0,140,10,11,1605,1455,22,12,1609,0622,1526667.0
Wood_Priests,6e33c965,-11668515748.0,-11273451088.0,The Mountains,48.154351,90.542872,,109.718255,50.15143,100.726611,0,,0.0,1.0,1,0.0,2.0,2.0,,69,28,3,1600,2331,4,10,1612,1142,972202.0
Wood_Priests,6e33ca80,-11670913048.0,-11359386448.0,The Mountains,21.290194,54.670279,32.204225,44.171085,56.130905000000006,65.665681,-1,0.0,0.0,1.0,0,0.0,3.0,,3.0,105,1,3,1600,0536,13,1,1610,2046,1281833.0
Wood_Priests,6e33cac7,-11602521508.0,-11293690828.0,,27.672989,45.882841,56.37738100000001,4.617272,55.81935,56.697125,-1,0.0,,,0,0.0,2.0,,2.0,114,1,5,1602,1915,13,2,1612,0533,1191708.0
Wood_Priests,6e33cb57,-11459834968.0,-11331208528.0,Servant's Premises,61.822026,43.038783,113.39813899999999,137.239496,42.534826,53.593779000000005,1,0.0,0.0,1.0,0,0.0,4.0,3.0,4.0,117,8,11,1606,0624,5,12,1610,2358,1340111.0
Wood_Priests,6e33cb84,-11549233828.0,-11316479848.0,The Mountains,46.152134999999994,69.411086,33.079547999999996,13.34433,79.12662399999999,79.811511,1,0.0,0.0,1.0,0,0.0,4.0,4.0,3.0,91,8,1,1604,1323,25,5,1611,1116,1290408.0
Wood_Priests,6e33cbef,-11464234228.0,-11441987908.0,,6.462383,25.74211,95.660627,1.332359,55.503006000000006,36.036592999999996,-1,0.0,0.0,1.0,0,0.0,3.0,2.0,3.0,134,18,9,1606,0823,2,6,1607,1955,1481262.0
Wood_Priests,6e33cc3a,-11657118808.0,-11318472088.0,The Mountains,83.16497199999999,1.905932,12.307917,96.49173499999999,19.603034,12.644872,-1,0.0,1.0,1.0,0,0.0,2.0,4.0,4.0,158,7,8,1600,2120,2,5,1611,0952,1495959.0
Wood_Priests,6e33ccd3,-11646399988.0,-11401483408.0,The Mountains,8.187683,96.254133,110.942935,12.846213,86.374684,107.180532,-1,0.0,0.0,1.0,0,0.0,4.0,,4.0,64,9,12,1600,2247,13,9,1608,1510,1098423.0
Wood_Priests,6e33cd3d,-11524847788.0,-11388371068.0,Cursed Land,58.388858,82.31965100000001,42.080966,108.84748200000001,71.072213,92.990385,-1,0.0,0.0,0.0,0,1.0,2.0,2.0,3.0,78,16,10,1604,1917,12,2,1609,0929,1058589.0
Wood_Priests,6e33cd72,-11661934168.0,-11404643068.0,Servant's Premises,24.810632000000002,4.55514,39.259759,48.422295,13.185436,15.290754999999999,-1,,,1.0,0,0.0,3.0,4.0,3.0,155,13,6,1600,0344,8,8,1608,0129,1527790.0
Wood_Priests,6e33ce11,-11530919008.0,-11288743048.0,King's Landing,13.210726000000001,19.777292000000003,71.89434,155.04583799999997,42.995994,29.830731,-1,0.0,0.0,1.0,0,0.0,2.0,4.0,3.0,140,7,8,1604,1250,10,4,1612,1156,1420226.0
Wood_Priests,6e33ce2e,-11575437748.0,-11451964348.0,The Mountains,72.558312,95.28489499999999,,7.755443,25.813264,105.894023,-1,0.0,0.0,1.0,0,0.0,2.0,3.0,2.0,65,11,3,1603,0631,7,2,1607,0841,1126841.0
Wood_Priests,6e33cee7,-11670823528.0,-11373257308.0,The Mountains,,39.383092,24.699614,37.655791,5.325116,50.000207,1,0.0,1.0,1.0,0,0.0,3.0,2.0,4.0,121,2,3,1600,0628,6,8,1609,0745,1452619.0
Wood_Priests,6e33cf2d,-11470112188.0,-11270389168.0,The Mountains,41.06686,22.100896,71.856669,86.242276,17.085862,32.37492,0,,0.0,,1,0.0,3.0,3.0,4.0,138,12,7,1606,0737,8,11,1612,2214,1387842.0
Wood_Priests,6e33cf36,-11499531148.0,-11380425148.0,The Mountains,33.273399,56.96876700000001,96.63781999999999,32.986813,3.960693,67.200811,-1,0.0,0.0,1.0,0,0.0,2.0,2.0,3.0,103,5,8,1605,1941,15,5,1609,0841,1303214.0
Wood_Priests,6e33cf9c,-11461757488.0,-11376206008.0,Cursed Land,20.842073000000003,55.294775,81.063553,159.478281,19.692622,65.542721,-1,0.0,0.0,1.0,0,0.0,4.0,3.0,2.0,105,17,10,1606,0022,3,7,1609,0440,1273198.0
Wood_Priests,6e33cfac,-11667709228.0,-11279726908.0,The Mountains,63.36245400000001,74.91079599999999,26.874686999999998,187.758801,32.637980999999996,84.959699,-1,0.0,0.0,1.0,0,0.0,3.0,3.0,2.0,85,7,4,1600,0733,23,7,1612,2025,1099129.0
Wood_Priests,6e33cfd8,-11661443908.0,-11440889968.0,,25.336431,36.051541,2.8593490000000004,185.689597,20.547064000000002,46.27274,-1,,0.0,1.0,0,0.0,4.0,4.0,3.0,124,18,6,1600,1955,15,6,1607,1254,1451323.0
Wood_Priests,6e33d027,-11635339168.0,-11359263988.0,The Mountains,19.814876,61.563735,27.782261,187.667705,27.504519000000002,71.605254,1,0.0,0.0,1.0,0,0.0,3.0,3.0,4.0,98,16,4,1601,2314,15,1,1610,0647,1312739.0
The_Starks,6e32cec4,-11655811708.0,-11286804088.0,The Mountains,16.254870999999998,26.882222,34.145238,101.052598,53.249336,37.249456,0,,0.0,,1,0.0,4.0,,2.0,133,23,8,1600,0025,2,5,1612,2232,1241030.0
The_Starks,6e32cedf,-11622980368.0,-11368415668.0,Servant's Premises,11.938817,2.738666,5.58977,12.033816,17.666228,13.151035,-1,0.0,1.0,,0,0.0,2.0,2.0,3.0,157,7,9,1601,0014,1,10,1609,0839,1442065.0
The_Starks,6e32cef9,-11635460008.0,-11317737868.0,Cursed Land,35.488288,68.371189,44.623490000000004,20.89483,37.27244,78.519339,-1,0.0,0.0,0.0,0,1.0,4.0,2.0,,92,15,4,1601,1340,10,5,1611,2149,1109247.0
The_Starks,6e32cf01,-11576429908.0,-11449395688.0,,81.58993000000001,52.209955,2.228096,125.08883300000001,10.558469,62.646237,-1,0.0,1.0,1.0,0,0.0,2.0,2.0,4.0,108,27,2,1603,1855,9,3,1607,0212,1322296.0
The_Starks,6e32cfca,-11650778008.0,-11437542988.0,King's Landing,4.1021589999999994,24.909507,38.478102,145.19808899999998,55.02216800000001,35.117409,0,,0.0,,1,0.0,4.0,4.0,,135,20,10,1600,0640,24,7,1607,0637,1348625.0
The_Starks,6e32cfcf,-11648279308.0,-11362630048.0,The Mountains,54.39761899999999,34.328905999999996,15.621175,43.039403,13.210756,44.565672,-1,0.0,0.0,,0,0.0,4.0,3.0,3.0,126,18,11,1600,0445,7,12,1609,0746,1344978.0
The_Starks,6e32d00c,-11643430888.0,-11388149728.0,The Mountains,28.194885,8.090356,57.049838,121.737656,10.72477,18.568358,-1,0.0,0.0,0.0,0,1.0,2.0,2.0,3.0,152,13,1,1601,0732,14,2,1609,2258,1394892.0
The_Starks,6e32d064,-11662593388.0,-11420514268.0,The Mountains,47.443566,145.77381699999998,20.186212,122.99707,17.225251,156.081031,1,0.0,0.0,,0,0.0,2.0,3.0,2.0,14,5,6,1600,1237,6,2,1608,0849,803514.0
The_Starks,6e32d07c,-11564025928.0,-11418271528.0,Servant's Premises,55.642860999999996,92.817319,1.64982,5.893055,17.413551000000002,103.239226,-1,0.0,0.0,1.0,0,0.0,3.0,3.0,,67,21,7,1603,0828,3,3,1608,0748,1148988.0
The_Starks,6e32d0c7,-11534859628.0,-11431540528.0,Cursed Land,17.820094,10.760071,10.996215,45.620881,76.96040699999999,21.113511,1,0.0,1.0,,0,0.0,3.0,3.0,3.0,149,22,6,1604,2213,1,10,1607,1758,1424332.0
The_Starks,6e32d114,-11577637408.0,-11393190508.0,,44.591963,21.443521,61.351006999999996,18.89276,6.320174,31.797165999999997,1,0.0,0.0,,0,0.0,2.0,4.0,4.0,139,13,2,1603,1930,18,12,1608,1445,1414528.0
The_Starks,6e32d143,-11669026708.0,-11358309568.0,The Mountains,60.789297,33.649516,6.306768,86.45729,8.582878,43.752244,1,0.0,0.0,1.0,0,0.0,3.0,4.0,3.0,126,23,3,1600,0135,26,1,1610,0754,1395171.0
The_Starks,6e32d15f,-11504702128.0,-11278587328.0,,65.90773100000001,41.135304999999995,11.430571,45.025304,36.723978,52.03537,-1,0.0,0.0,0.0,0,1.0,3.0,,2.0,119,6,6,1605,2318,6,8,1612,0058,1291116.0
The_Starks,6e32d1b0,-11462826088.0,-11284054408.0,The Mountains,76.351975,11.637982000000001,4.893752,142.15743799999998,68.674643,22.197212,-1,0.0,0.0,1.0,0,0.0,3.0,3.0,3.0,148,4,10,1606,1532,3,6,1612,1820,1418549.0
