ID,TIMESTAMP,STARTING_LATITUDE,STARTING_LONGITUDE,DESTINATION_LATITUDE,DESTINATION_LONGITUDE,VEHICLE_TYPE,TOTAL_LUGGAGE_WEIGHT,WAIT_TIME,TRAFFIC_STUCK_TIME,DISTANCE,FARE
8514,2016-04-01 01:21:49,19.218859,72.883357,19.094878,72.869529,taxi non ac,11.0,19.0,9,19,353.64
8515,2015-05-06 20:08:03,12.943166,77.499308,12.861916,77.472628,Auto rickshaw,,,40,24,180.83
8516,2015-04-06 23:07:07,28.725053,76.966753,28.745953,77.028853,bus,,,58,33,66.24
8517,2015-03-09 05:54:59,12.957215,77.499751,13.029409,77.631997,metro,,,28,18,19.55
8518,2015-07-02 15:02:28,22.62764,88.43704,22.682762,88.416294,taxi Non Ac,11.0,12.0,32,41,523.7
8519,2016-06-25 04:55:36,13.159486,80.142761,12.953472,80.147125,AUTO RICKSHAW,,,3,33,340.29
8520,2016-07-23 02:04:54,19.159289,72.87437,19.027228,72.853488,Mini Bus,,,89,47,54.98
8521,2015-08-10 11:52:07,25.295557,83.021035,25.366259,83.014692,bus,,,59,37,72.69
8522,2016-05-11 06:26:12,13.206115,80.233727,12.9296,80.234264,metro,,,50,32,27.62
8523,2016-03-02 21:43:54,28.757502,77.144306,28.640127,77.144592,Taxi AC,1.0,18.0,29,30,847.27
8524,2016-09-28 05:00:03,28.73976,77.099658,28.558782,76.986475,Auto Rickshaw,,,47,36,779.76
8525,2015-07-21 07:15:31,25.261199,82.985999,25.295267,83.019574,Mini Bus,,,1,24,70.7
8526,2015-04-04 17:57:21,22.732858,88.450918,22.515504,88.45127,Auto Rickshaw,,,55,39,1543.0
8527,2015-10-08 08:47:01,,,28.689688,76.999081,Bus,,,52,28,57.41
8528,2015-11-01 11:13:51,13.09712,77.533844,13.096428,77.621121,Ac Bus,,,12,11,485.0
8529,2016-12-08 09:33:36,25.36773,82.996348,25.375064,82.963086,mini Bus,,,6,12,65.13
8530,2016-08-06 01:39:31,12.86355,77.626392,12.924397,77.526576,taxi ac,25.0,5.0,58,33,488.32
8531,2015-04-11 21:27:23,28.6822,77.07656,28.628254,77.10698,Taxi AC,25.0,12.0,86,48,1360.38
8532,2016-02-06 08:53:49,28.7704,77.147937,28.636989,77.082769,AUTO RICKSHAW,,,24,23,493.4
8533,2016-04-28 18:12:31,28.707144,77.124812,28.579439,77.100948,Mini bus,,,2,26,74.95
8534,2016-10-10 10:40:13,28.599001,77.060235,28.569082,76.98251,bus,,,10,37,72.91
8535,2016-12-13 01:33:42,13.076729,77.489383,13.132956,77.492545,ac bus,,,12,15,41.66
8536,2015-07-08 11:01:14,22.505742,88.42127,22.519445,88.444767,bus,,,64,35,41.5
8537,2016-07-24 08:22:38,19.242304,72.856822,19.173777,72.836202,AUTO RICKSHAW,,,64,45,962.63
8538,2015-06-15 22:43:59,28.655383,77.06676,28.564489,77.098357,taxi ac,29.0,11.0,24,16,454.93
8539,2016-01-11 21:31:01,12.953845,77.694167,13.032559,77.674695,taxi non ac,20.0,7.0,49,43,518.68
8540,2016-10-18 14:57:12,25.26006,83.021351,25.330627,82.994994,Taxi AC,21.0,11.0,35,18,479.63
8541,2015-02-28 09:32:24,25.291325,82.963846,25.365709,82.989847,bus,,,26,35,69.05
8542,2016-07-20 15:29:28,28.685482,77.069629,28.617769,77.154278,Taxi Non AC,25.0,17.0,21,34,693.84
8543,2016-10-06 03:36:10,22.468032,88.376589,22.586438,88.446714,bus,,,25,45,32.23
8544,2016-02-21 06:32:13,28.728222,77.203983,28.606327,77.098638,Metro,,,64,35,62.79
8545,2016-09-19 23:10:20,22.604209,88.413224,22.603925,88.390298,metro,,,10,25,27.72
8546,2015-03-18 12:56:11,12.89965,80.239885,12.914471,80.234864,taxi non Ac,5.0,5.0,12,40,386.82
8547,2016-01-07 16:29:01,19.227308,72.875586,19.153962,72.877172,AC Bus,,,66,40,57.03
8548,2016-12-08 14:27:54,,,,,taxi non Ac,27.0,2.0,43,43,895.0
8549,2016-01-16 05:49:19,28.643176,77.037306,28.602577,77.018938,bus,,,9,12,46.29
8550,2015-08-20 03:23:52,19.072325,72.87087,19.212526,72.876285,Taxi AC,18.0,4.0,17,47,1026.38
8551,2015-10-05 10:39:53,28.631087,76.997362,28.747419,76.960951,bus,,,55,40,48.12
8552,2016-02-02 19:41:34,22.722683,88.412123,22.730626,88.38271,taxi Non ac,5.0,6.0,6,40,475.28
8553,2015-02-26 10:37:07,25.334331,83.002348,25.311671,82.971721,AC bus,,,36,26,78.39
8554,2016-05-12 05:43:17,19.155363,72.850121,19.231334,72.85332,metro,,,52,45,55.9
8555,2016-04-11 13:22:54,28.671505,77.020964,,,Metro,,,13,12,28.33
8556,2015-04-08 07:08:27,22.696218,88.382993,22.710975,88.37742,Mini Bus,,,31,19,52.92
8557,2015-10-07 18:23:43,13.097069,80.209579,13.162319,80.248529,taxi non ac,19.0,12.0,18,18,180.73
8558,2015-07-16 17:14:05,25.342444,83.024162,25.370699,83.018859,bus,,,45,50,48.42
8559,2016-10-11 00:13:59,12.997029,77.705608,12.952759,77.612587,mini Bus,,,2,16,40.89
8560,2015-11-16 07:30:09,13.118715,77.488082,12.868152,77.647685,auto rickshaw,,,10,41,558.7
8561,2015-01-26 22:05:13,12.94106,80.188143,13.043031,80.243039,taxi ac,30.0,6.0,17,33,423.73
8562,2016-10-01 19:53:59,12.878242,77.587845,13.013166,77.575449,AUTO RICKSHAW,,,2,26,196.54
8563,2016-07-15 14:07:02,13.07225,77.600758,12.84374,77.638954,AUTO RICKSHAW,,,1,33,256.9
8564,2016-01-24 06:41:06,19.152553,72.869345,19.09951,72.860567,taxi Non ac,10.0,6.0,60,32,611.92
8565,2015-12-23 08:40:55,,,28.719034,77.002773,taxi Non Ac,24.0,1.0,1,45,991.83
8566,2016-07-11 20:17:00,13.001562,80.216919,13.151747,80.244204,taxi ac,14.0,7.0,21,44,528.97
8567,2015-10-15 09:20:20,25.34306,82.966746,25.322554,82.96492,Taxi Non AC,25.0,10.0,61,58,836.67
8568,2016-08-10 13:38:31,12.906632,77.676194,12.991719,77.542899,Mini Bus,,,10,19,46.05
8569,2016-04-14 13:13:23,22.607447,88.37554,22.622829,88.45166,bus,,,10,40,29.52
8570,2015-08-23 08:39:25,12.992834,77.669785,12.86608,77.488176,taxi ac,23.0,14.0,9,35,478.01
8571,2016-07-27 05:47:40,13.10762,77.623059,13.068881,77.564018,metro,,,25,17,763.0
8572,2015-04-04 19:16:23,19.1104,72.839429,19.015411,72.877669,bus,,,23,26,42.97
8573,2016-01-21 03:17:01,28.60695,77.094668,28.669394,76.97735,taxi non ac,28.0,13.0,12,22,508.43
8574,2015-12-18 01:24:42,28.695714,76.981958,28.587701,77.085942,AUTO RICKSHAW,,,79,46,1234.05
8575,2015-12-17 22:30:56,19.228202,72.883776,19.129356,72.848517,Ac Bus,,,6,18,71.63
8576,2015-01-06 02:41:02,28.74579,77.105839,28.567648,77.210722,auto rickshaw,,,70,46,1190.9
8577,2015-03-06 20:23:01,19.058552,72.862348,19.049796,72.883646,mini bus,,,9,5,33.93
8578,2016-09-10 04:52:29,19.150496,72.85355,19.104745,72.875567,metro,,,73,47,57.61
8579,2016-08-07 17:12:29,19.07758,72.876811,19.248624,72.859274,taxi non ac,18.0,16.0,7,38,623.36
8580,2015-07-08 02:51:12,22.726288,88.445365,22.680339,88.37956,Taxi non ac,6.0,6.0,40,28,389.19
8581,2016-07-18 03:01:56,19.080599,72.841251,19.187794,72.864364,Taxi AC,3.0,15.0,19,27,583.95
8582,2015-07-10 05:33:02,19.250465,72.877747,19.108025,72.867952,Taxi AC,7.0,4.0,59,38,869.49
8583,2016-01-02 14:30:05,13.114597,80.171329,13.186981,80.240138,Bus,,,23,42,23.83
8584,2016-02-18 14:47:00,25.3531,83.014359,25.267428,83.023668,Mini bus,,,31,25,72.42
8585,2016-04-26 20:40:48,25.330478,83.005026,25.354847,82.980681,Taxi AC,2.0,13.0,13,26,649.42
8586,2015-01-23 20:31:49,12.890335,77.587468,13.041847,77.499496,Taxi non ac,9.0,3.0,40,26,286.13
8587,2015-04-16 16:35:13,28.626985,77.019186,28.572434,77.049787,mini bus,,,19,38,94.96
8588,2016-07-09 04:07:47,19.220814,72.848245,19.070267,72.873813,Auto rickshaw,,,36,46,961.53
8589,2016-10-10 16:48:10,25.30607,82.992585,25.305662,82.967167,Bus,,,8,11,42.83
8590,2015-01-23 13:51:21,19.127523,72.883907,19.09727,72.854787,mini bus,,,13,12,52.62
8591,2015-01-13 09:59:25,28.697149,77.139932,28.768067,77.022814,Metro,,,53,45,72.22
8592,2016-05-21 03:51:52,25.370801,82.964102,25.354933,83.018409,taxi non Ac,11.0,2.0,29,28,645.81
8593,2015-08-04 03:52:46,19.128106,72.863131,19.168894,72.843504,bus,,,14,48,43.6
8594,2016-01-23 21:37:15,28.632621,77.053966,28.603917,77.153473,Auto rickshaw,,,19,19,366.12
8595,2015-12-08 23:40:08,12.901964,77.543974,12.928745,77.669187,taxi non Ac,30.0,14.0,10,22,254.95
8596,2015-11-24 23:43:42,25.28668,82.964761,25.262514,83.002219,Bus,,,69,48,54.18
8597,2015-11-24 08:44:07,19.074843,72.863643,19.145572,72.866114,AC bus,,,6,33,73.62
8598,2016-10-27 23:19:03,22.485903,88.427393,22.684057,88.387951,taxi Non ac,11.0,15.0,39,26,375.59
8599,2016-02-22 22:17:40,25.330931,82.980861,25.280314,83.016339,bus,,,38,22,76.11
8600,2015-09-28 05:32:39,13.014316,77.50526,13.116521,77.577253,Mini bus,,,5,21,48.31
8601,2015-01-24 00:41:53,25.318529,82.994795,25.373513,82.986997,Taxi non Ac,24.0,18.0,44,44,1040.05
8602,2015-09-26 10:37:15,12.928305,80.195776,13.047799,80.237895,taxi Non Ac,28.0,17.0,4,37,363.3
8603,2015-07-14 04:45:04,22.678968,88.400739,22.720253,88.428795,taxi ac,26.0,14.0,29,31,507.05
8604,2016-09-07 04:51:39,25.271099,82.973066,25.272252,82.973854,taxi non Ac,11.0,2.0,17,19,442.32
8605,2015-08-02 02:58:20,25.334741,82.972699,25.314113,82.964348,auto rickshaw,,,10,10,191.07
8606,2015-11-11 12:57:13,13.126908,80.13645,12.93499,80.234466,Taxi AC,30.0,4.0,15,48,559.8
8607,2016-09-27 22:39:28,12.931219,80.242343,12.919677,80.141325,Ac Bus,,,42,27,38.48
8608,2016-12-09 07:38:51,22.607877,88.417097,22.610571,88.426638,Metro,,,27,28,30.95
8609,2016-09-10 11:37:38,13.055525,77.716343,13.09052,77.46727,taxi ac,26.0,12.0,55,36,470.51
8610,2015-03-23 04:08:10,25.26197,82.989645,25.279008,82.965015,bus,,,69,38,71.69
8611,2015-04-03 19:49:14,12.946446,77.689243,13.039035,77.561075,Metro,,,54,45,36.64
8612,2016-01-13 00:48:58,19.166189,72.835953,19.192636,72.883654,metro,,,32,21,34.54
8613,2016-05-23 18:21:42,13.146906,80.196442,13.026504,80.238598,metro,,,6,20,19.87
8614,2015-07-07 19:19:27,22.514558,88.414864,22.556431,88.422435,mini bus,,,23,48,42.34
8615,2016-05-06 17:22:45,22.490872,88.384935,22.646983,88.410821,taxi ac,5.0,1.0,19,46,663.97
8616,2016-01-08 08:58:03,25.374032,83.015747,25.322364,83.024328,auto rickshaw,,,69,41,1098.74
8617,2016-06-25 18:30:11,25.307883,83.022346,25.384682,82.966986,AC Bus,,,85,45,76.54
8618,2015-12-14 10:23:36,13.197157,80.220226,12.936655,80.191179,Auto rickshaw,,,3,41,355.36
8619,2015-01-04 14:26:46,12.928768,80.222243,13.092433,80.230981,Taxi AC,10.0,12.0,14,28,339.13
8620,2016-06-14 11:47:14,28.579396,77.184759,28.730548,76.998411,ac bus,,,49,28,83.39
8621,2015-02-01 20:09:56,22.496159,88.413518,22.647358,88.422697,mini Bus,,,49,43,39.18
8622,2016-11-06 02:46:49,12.956852,80.15659,13.165653,80.152423,taxi non Ac,7.0,17.0,31,27,300.73
8623,2015-01-22 22:16:22,22.708631,88.431633,22.623426,88.388032,ac bus,,,22,77,52.0
8624,2016-05-27 11:00:34,28.630346,77.048721,28.639806,77.032006,taxi ac,7.0,3.0,23,20,507.0
8625,2015-07-15 22:05:50,19.171672,72.83609,19.070452,72.856775,taxi Non Ac,14.0,18.0,34,30,558.67
8626,2016-04-09 00:48:51,25.266909,83.002631,25.26043,82.981002,Auto Rickshaw,,,7,38,828.76
8627,2016-11-16 02:13:52,19.011148,72.852122,19.025379,72.847316,AC Bus,,,14,43,60.4
8628,2016-01-17 18:35:09,22.616785,88.430059,22.655658,88.446952,Metro,,,15,4,30.02
8629,2016-10-23 01:29:15,25.388798,82.984174,25.384576,82.983838,AUTO RICKSHAW,,,9,12,234.09
8630,2015-11-02 00:28:00,25.304298,82.999187,25.260128,82.971945,taxi ac,17.0,19.0,28,34,962.27
8631,2015-01-11 22:58:23,12.972618,77.483528,12.993487,77.642149,AC Bus,,,23,48,41.36
8632,2016-03-18 05:12:54,12.938941,77.490769,13.038328,77.461564,metro,,,35,37,33.65
8633,2015-04-06 14:40:05,22.59387,88.416912,22.690726,88.408361,bus,,,5,19,39.32
8634,2016-10-20 11:34:23,13.101629,77.53034,12.958677,77.476156,metro,,,48,27,25.0
8635,2015-08-10 12:31:43,19.192297,72.880552,19.066003,72.872449,bus,,,40,23,40.53
8636,2015-02-07 12:04:15,22.693278,88.425061,22.471451,88.415673,mini Bus,,,66,38,59.08
8637,2016-08-07 14:44:06,13.155058,80.146586,13.126377,80.247457,Bus,,,49,44,25.0
8638,2015-07-16 06:05:09,25.272496,82.978282,25.33233,82.968454,taxi Non ac,1.0,15.0,3,46,1043.36
8639,2016-05-13 17:03:10,19.179162,72.87132,19.233541,72.836616,AC bus,,,65,43,59.43
8640,2016-07-23 11:42:47,22.586086,88.4452,22.638741,88.419205,AC bus,,,75,44,45.03
8641,2016-10-02 20:06:54,22.608911,88.437651,,,auto rickshaw,,,23,14,112.0
8642,2016-08-02 01:44:46,22.526441,88.400469,22.730941,88.434231,mini bus,,,11,27,45.78
8643,2015-11-11 18:57:23,22.657871,88.406185,22.471482,88.381373,Mini bus,,,58,31,51.26
8644,2016-12-03 08:42:48,19.21408,72.883324,19.241816,72.844992,Metro,,,44,39,55.93
8645,2015-12-03 04:48:57,12.899497,80.153685,13.125946,80.233482,taxi Non Ac,1.0,9.0,1,33,343.47
8646,2015-07-11 17:35:00,28.75595,77.199099,28.763353,77.038224,mini Bus,,,71,37,96.57
8647,2016-03-03 11:42:09,13.051193,77.693578,12.850199,77.524261,Auto Rickshaw,,,36,40,376.34
8648,2016-10-10 00:49:31,28.616936,77.102429,28.63296,77.025819,taxi Non ac,17.0,9.0,4,33,739.16
8649,2016-04-26 17:56:08,13.051516,77.701216,13.058973,77.493328,metro,,,33,36,32.24
8650,2016-07-05 13:01:28,25.260821,83.010871,25.310544,83.001273,bus,,,12,36,38.33
8651,2015-03-25 02:23:47,28.689355,77.04939,28.573499,77.056007,Metro,,,63,37,64.07
8652,2016-06-22 22:00:38,22.617635,88.417224,22.466943,88.378765,Metro,,,69,48,45.14
8653,2016-12-26 08:09:57,22.563323,88.392957,22.661214,88.412919,metro,,,62,34,37.23
8654,2015-09-03 11:43:36,28.736901,77.041345,28.624885,77.039113,taxi Non Ac,4.0,17.0,11,33,684.4
8655,2015-06-07 07:43:40,13.018363,80.232025,12.888692,80.145374,Taxi non Ac,15.0,7.0,67,40,454.06
8656,2015-01-26 20:40:13,22.726285,88.381044,22.700165,88.441412,taxi Non Ac,22.0,3.0,9,17,211.26
8657,2016-06-12 11:15:40,12.929367,80.218109,12.954604,80.254836,metro,,,2,9,10.96
8658,2015-03-04 13:19:40,19.025896,72.878632,19.180511,72.883875,auto rickshaw,,,8,36,423.79
8659,2015-08-22 08:22:40,12.9164,80.139096,12.981054,80.244582,metro,,,11,26,22.93
8660,2016-06-20 20:57:07,19.032593,72.865887,19.24631,72.857378,mini Bus,,,62,36,74.28
8661,2015-02-21 11:09:54,,,19.117873,72.843915,Auto rickshaw,,,22,37,444.0
8662,2016-05-23 05:07:31,28.720615,77.061503,28.55975,77.058485,Ac Bus,,,16,42,72.64
8663,2015-04-26 09:06:58,25.272359,82.997276,25.338505,82.973769,Taxi AC,12.0,3.0,17,27,649.18
8664,2016-11-06 07:29:20,22.722031,88.389945,22.491801,88.396226,taxi non Ac,17.0,13.0,56,45,621.1
8665,2016-09-10 08:08:57,12.921962,77.540963,13.089394,77.632978,Taxi Non AC,9.0,6.0,18,42,473.32
8666,2015-01-04 13:42:03,13.121109,80.253768,13.108978,80.21957,ac bus,,,45,36,46.67
8667,2016-06-06 20:02:57,19.140269,72.86868,19.188641,72.870113,auto rickshaw,,,15,39,468.9
8668,2015-01-04 17:09:03,13.002477,80.226398,13.052574,80.149654,mini bus,,,53,41,30.27
8669,2015-09-10 19:13:34,12.902701,80.201813,13.050619,80.191114,taxi non Ac,13.0,16.0,33,47,474.79
8670,2015-12-22 05:09:00,13.095578,80.22026,12.992208,80.182493,Metro,,,16,41,31.64
8671,2015-10-27 21:57:38,13.187233,80.234436,13.099877,80.138696,metro,,,48,40,30.83
8672,2016-03-12 14:55:55,19.133311,72.859377,19.107099,72.84429,ac bus,,,48,31,69.57
8673,2015-11-01 09:29:27,12.858483,77.489294,12.947334,77.535243,taxi non ac,10.0,15.0,20,16,174.75
8674,2016-05-21 06:33:48,19.14756,72.881985,19.182926,72.868688,metro,,,21,45,57.3
8675,2015-12-15 22:56:28,12.9865,80.15549,12.967816,80.193896,Auto Rickshaw,,,33,37,382.96
8676,2016-07-07 19:15:36,19.13438,72.845573,19.065296,72.850435,auto rickshaw,,,68,36,430.53
8677,2016-08-09 01:18:33,12.896008,77.497304,12.849283,77.59097,taxi ac,21.0,2.0,22,13,185.94
8678,2016-06-03 03:58:10,25.388818,82.996498,25.287553,83.020149,Auto Rickshaw,,,23,22,414.37
8679,2016-05-16 14:23:19,13.092171,77.648706,13.06263,77.513992,Taxi Non AC,30.0,18.0,64,35,398.23
8680,2015-06-11 14:39:59,22.61168,88.428848,22.577357,88.400813,Bus,,,5,43,29.92
8681,2016-10-16 12:20:18,22.490251,88.411159,22.458406,88.450996,Bus,,,27,32,37.68
8682,2015-12-11 06:14:16,19.225747,72.844333,19.10814,72.858023,Ac Bus,,,10,39,84.14
8683,2015-03-23 12:22:43,19.154097,72.883584,19.157722,72.883805,Bus,,,24,17,48.52
8684,2016-03-13 10:20:01,13.063217,80.223376,13.070762,80.226772,Mini Bus,,,21,35,42.88
8685,2015-05-01 04:55:44,28.560913,76.995817,28.695858,77.1567,mini bus,,,54,30,82.98
8686,2015-11-08 10:30:48,25.386826,82.983594,25.275475,82.963712,Taxi AC,17.0,17.0,28,28,701.84
8687,2016-01-04 07:46:37,19.103452,72.837644,19.117424,72.851908,AC bus,,,65,37,79.6
8688,2016-02-27 18:19:04,25.337044,83.003765,25.359062,82.996237,bus,,,50,39,74.65
8689,2016-03-20 17:00:40,25.29598,82.992759,,,bus,,,23,12,46.67
8690,2015-12-25 20:03:31,13.065922,77.487552,13.032649,77.496842,Bus,,,5,5,13.85
8691,2015-09-08 15:53:39,12.941102,80.170175,12.958898,80.174604,mini bus,,,28,31,39.71
8692,2016-04-23 13:50:01,12.970929,77.544251,13.088558,77.557097,Auto Rickshaw,,,23,19,129.68
8693,2016-09-25 11:02:06,12.970407,77.525285,,,Metro,,,26,48,38.25
8694,2015-07-02 12:38:49,12.998182,80.137233,13.047746,80.133035,Taxi AC,29.0,6.0,29,20,242.0
8695,2016-04-02 05:26:24,,,,,Taxi AC,17.0,15.0,23,39,544.73
8696,2015-12-03 04:55:11,12.952664,80.197053,13.067622,80.177857,Taxi non Ac,5.0,1.0,15,35,384.53
8697,2015-07-21 08:08:33,13.069775,77.634747,13.07429,77.636426,ac bus,,,13,24,38.74
8698,2016-11-16 00:10:23,22.538736,88.39368,22.67382,88.434719,Taxi Non AC,3.0,4.0,21,38,514.1
8699,2015-01-18 04:51:21,28.59175,76.980734,28.733605,77.149005,mini bus,,,43,25,72.44
8700,2016-04-04 01:35:37,12.91725,80.190387,12.937061,80.156712,Taxi non Ac,30.0,11.0,9,30,316.19
8701,2015-09-28 18:15:44,13.072,80.257507,13.076778,80.164129,Mini Bus,,,1,29,38.66
8702,2015-11-25 06:35:49,12.913246,80.211549,12.916802,80.153763,ac bus,,,25,46,37.05
8703,2016-08-20 20:13:55,19.025547,72.884279,19.036455,72.875114,Taxi AC,2.0,8.0,66,36,761.81
8704,2015-12-11 02:48:08,19.204773,72.879094,19.166612,72.83816,mini bus,,,17,34,70.65
8705,2016-05-21 20:40:18,19.083956,72.867623,19.02888,72.882724,Auto Rickshaw,,,20,13,140.4
8706,2015-02-13 04:21:34,13.014704,77.496884,13.094736,77.627522,Taxi non Ac,26.0,5.0,6,22,254.56
8707,2015-06-07 22:07:43,13.06091,80.189948,13.088652,80.233906,Taxi non ac,2.0,1.0,23,38,417.05
8708,2015-03-26 08:54:26,13.091827,80.195485,13.050369,80.171989,AC bus,,,15,23,35.88
8709,2016-07-25 12:34:18,22.597743,88.447373,22.541842,88.421193,Ac Bus,,,11,12,41.37
8710,2015-01-26 15:17:58,28.747989,77.085114,28.592093,77.012955,Metro,,,34,40,63.32
8711,2016-06-10 01:08:42,25.305622,82.971192,25.299277,83.022702,Taxi AC,21.0,10.0,20,34,907.0
8712,2015-07-06 14:33:58,12.95496,80.232573,13.034602,80.246318,Metro,,,23,20,19.92
8713,2015-01-24 12:17:52,13.082036,80.145373,13.059724,80.212139,auto rickshaw,,,10,45,389.51
8714,2016-03-04 05:22:16,25.310425,83.014674,25.376547,83.017046,ac bus,,,18,10,63.29
8715,2015-06-02 01:21:53,12.940126,80.138506,13.009678,80.185841,Auto Rickshaw,,,58,34,343.49
8716,2016-02-09 11:01:09,19.230218,72.852304,19.17758,72.852696,auto rickshaw,,,36,47,678.79
8717,2015-08-28 14:34:03,12.851641,77.684528,12.977482,77.591441,AUTO RICKSHAW,,,49,30,226.34
8718,2016-08-11 18:27:54,12.898248,77.574423,13.086395,77.603824,AUTO RICKSHAW,,,31,30,229.72
8719,2016-01-25 15:41:46,12.95617,80.135597,12.920988,80.201019,metro,,,54,31,27.29
8720,2015-10-24 02:48:00,19.17321,72.839054,19.108664,72.852816,AUTO RICKSHAW,,,52,28,484.7
8721,2015-10-03 14:09:49,28.736547,77.075479,28.740256,77.214626,Mini bus,,,24,24,69.16
8722,2016-07-23 00:36:46,22.55687,88.386199,22.522058,88.42924,Taxi AC,14.0,9.0,2,34,536.23
8723,2016-01-25 19:10:13,19.16723,72.839596,19.085264,72.866647,mini Bus,,,10,28,63.27
8724,2015-06-07 08:46:18,19.070215,72.867584,19.164545,72.845342,Taxi non ac,30.0,1.0,16,47,841.82
8725,2016-02-14 05:44:46,22.475268,88.378102,22.540908,88.387668,Metro,,,63,48,44.07
8726,2015-07-28 14:16:28,22.5791,88.391594,22.706455,88.393173,Taxi Non AC,17.0,11.0,16,38,470.19
8727,2015-10-09 10:41:23,13.140824,80.180749,13.161028,80.23569,Taxi AC,3.0,14.0,8,20,233.72
8728,2015-12-26 07:39:13,22.732532,88.384717,22.705798,88.445428,auto rickshaw,,,1,29,367.09
8729,2016-12-12 04:38:37,22.529048,88.39286,22.660464,88.418812,metro,,,32,6,41.67
8730,2016-08-13 06:22:03,22.686251,88.404036,22.688483,88.396372,Taxi Non AC,25.0,5.0,6,4,56.84
8731,2016-03-14 23:03:54,25.284581,82.981792,25.371868,82.975108,Taxi Non AC,7.0,19.0,2,47,1056.61
8732,2016-03-26 01:41:35,22.609477,88.415432,22.699035,88.400257,bus,,,59,47,32.51
8733,2016-08-27 19:49:33,,,13.118281,77.625532,Mini Bus,,,44,40,31.88
8734,2015-05-15 09:15:54,13.012066,80.162933,12.95729,80.195014,Bus,,,27,33,31.11
8735,2016-02-07 12:38:34,13.026139,80.238597,12.91934,80.197199,taxi ac,3.0,4.0,16,37,424.39
8736,2015-05-09 03:52:02,19.084724,72.86126,19.165819,72.882156,auto rickshaw,,,27,23,397.32
8737,2015-08-11 10:33:03,19.034452,72.850677,19.086403,72.878339,bus,,,7,14,42.53
8738,2016-05-28 13:48:08,19.144284,72.861018,19.093034,72.839316,AC Bus,,,47,26,64.35
8739,2015-10-19 17:11:21,25.371862,83.005717,25.353175,82.967122,AUTO RICKSHAW,,,0,12,162.64
8740,2016-07-17 17:45:26,12.950092,77.662238,12.988304,77.626944,Mini Bus,,,16,16,38.99
8741,2016-11-20 01:17:44,12.897326,77.608436,12.921444,77.650475,AC bus,,,40,31,45.41
8742,2016-07-27 22:45:06,13.0146,77.505524,12.952131,77.696322,Taxi AC,1.0,10.0,22,28,385.06
8743,2016-12-12 11:09:13,28.590264,77.198637,28.653812,77.070719,Bus,,,17,17,60.5
8744,2016-07-26 11:35:02,22.593797,88.432022,22.577914,88.424682,Taxi Non AC,21.0,0.0,17,18,227.05
8745,2016-11-02 06:53:43,13.206167,80.174323,13.02522,80.187743,Ac Bus,,,53,34,45.85
8746,2016-05-24 03:08:59,25.327823,82.994814,25.344576,82.963936,Bus,,,15,14,51.24
8747,2016-04-08 10:38:33,25.351441,83.010768,25.288084,82.972468,auto rickshaw,,,21,17,222.3
8748,2015-09-16 09:26:09,28.646815,77.034137,28.558865,77.194466,Mini bus,,,2,25,72.77
8749,2016-01-25 01:06:32,19.216551,72.864103,19.089926,72.837412,Ac Bus,,,51,27,63.98
8750,2015-04-04 16:23:06,19.182193,72.865079,19.145093,72.842429,mini bus,,,1,37,74.39
8751,2015-03-14 19:01:14,19.115815,72.871787,19.252321,72.841619,taxi Non ac,4.0,13.0,21,48,778.78
8752,2016-01-09 11:46:30,12.996966,80.150191,13.178809,80.145352,metro,,,66,41,31.43
8753,2015-01-25 00:17:04,13.124777,77.635289,13.042576,77.504542,taxi non ac,8.0,8.0,3,32,363.34
8754,2016-01-13 11:45:15,13.014223,77.677673,12.860111,77.613581,metro,,,40,27,25.03
8755,2016-08-14 03:45:06,12.883342,77.655689,13.097113,77.616542,Taxi non Ac,18.0,4.0,19,42,473.78
8756,2016-12-06 15:28:13,25.325165,82.996436,25.289568,82.974095,taxi Non Ac,24.0,15.0,6,19,396.05
8757,2015-12-25 14:10:21,13.044243,80.232753,13.001074,80.139148,Metro,,,42,26,22.91
8758,2016-09-07 00:27:25,28.759291,77.177385,28.686259,77.128968,Taxi AC,15.0,8.0,28,25,696.12
8759,2015-08-11 10:18:21,12.909574,77.60344,12.943757,77.697139,Bus,,,16,12,24.11
8760,2015-05-17 05:59:25,19.070356,72.865077,19.192327,72.837041,bus,,,15,29,46.28
8761,2016-09-06 03:29:00,25.287896,82.994075,25.379081,82.997487,taxi non Ac,11.0,10.0,12,23,512.42
8762,2016-08-17 06:25:08,19.028821,72.873621,19.132836,72.881035,Mini bus,,,10,14,57.89
8763,2015-02-23 05:43:04,12.906987,77.567348,12.929613,77.516314,bus,,,37,29,29.93
8764,2015-08-21 10:24:53,19.15622,72.852099,19.153726,72.853377,Taxi AC,5.0,4.0,7,20,386.06
8765,2015-09-06 10:21:54,13.08847,77.488108,12.902566,77.580576,mini bus,,,65,40,31.41
8766,2016-06-22 17:54:28,13.195927,80.165307,12.903055,80.141021,Auto Rickshaw,,,78,45,396.6
8767,2015-01-10 01:49:36,,,,,Ac Bus,,,26,15,38.4
8768,2015-12-24 08:32:26,12.925245,77.459706,13.070297,77.678587,Bus,,,13,34,33.55
8769,2016-11-08 10:41:28,28.735565,77.218299,28.649306,77.060123,bus,,,16,24,50.16
8770,2015-03-14 11:40:25,22.709898,88.422578,22.470529,88.381543,Taxi AC,28.0,6.0,17,30,436.19
